FREQ       | RATIO      | MAX_S      | RESULT
157.3729   | 1.14841    | 0.99999    | ALIVE !!!
157.3829   | 1.14848    | 0.99976    | ALIVE !!!
157.3929   | 1.14855    | 0.99994    | ALIVE !!!
157.4029   | 1.14862    | 1.00000    | ALIVE !!!
157.4129   | 1.14870    | 0.99995    | ALIVE !!!
157.4229   | 1.14877    | 0.99969    | ALIVE !!!
157.4329   | 1.14884    | 0.99958    | ALIVE !!!
157.4429   | 1.14892    | 0.99956    | ALIVE !!!
157.4529   | 1.14899    | 0.99965    | ALIVE !!!
157.4629   | 1.14906    | 0.99966    | ALIVE !!!
157.4729   | 1.14914    | 0.99945    | ALIVE !!!
157.4829   | 1.14921    | 0.99962    | ALIVE !!!
157.4929   | 1.14928    | 0.99968    | ALIVE !!!
157.5029   | 1.14935    | 0.99967    | ALIVE !!!
157.5129   | 1.14943    | 0.99980    | ALIVE !!!
157.5229   | 1.14950    | 0.99982    | ALIVE !!!
157.5329   | 1.14957    | 0.99994    | ALIVE !!!
157.5429   | 1.14965    | 0.99959    | ALIVE !!!
157.5529   | 1.14972    | 0.99998    | ALIVE !!!
157.5629   | 1.14979    | 0.99994    | ALIVE !!!
157.5729   | 1.14986    | 0.99956    | ALIVE !!!
157.5829   | 1.14994    | 0.99993    | ALIVE !!!
157.5929   | 1.15001    | 0.99939    | ALIVE !!!
157.6029   | 1.15008    | 0.99989    | ALIVE !!!
157.6129   | 1.15016    | 0.99997    | ALIVE !!!
157.6229   | 1.15023    | 0.99991    | ALIVE !!!
157.6329   | 1.15030    | 0.99987    | ALIVE !!!
157.6429   | 1.15038    | 0.99999    | ALIVE !!!
157.6529   | 1.15045    | 0.99979    | ALIVE !!!
157.6629   | 1.15052    | 0.99976    | ALIVE !!!
157.6729   | 1.15059    | 0.99998    | ALIVE !!!
157.6829   | 1.15067    | 0.99993    | ALIVE !!!
157.6929   | 1.15074    | 0.99988    | ALIVE !!!
157.7029   | 1.15081    | 0.99998    | ALIVE !!!
157.7129   | 1.15089    | 0.99942    | ALIVE !!!
157.7229   | 1.15096    | 0.99905    | ALIVE !!!
157.7329   | 1.15103    | 1.00000    | ALIVE !!!
157.7429   | 1.15111    | 0.99992    | ALIVE !!!
157.7529   | 1.15118    | 0.99997    | ALIVE !!!
157.7629   | 1.15125    | 0.99979    | ALIVE !!!
157.7729   | 1.15132    | 0.99992    | ALIVE !!!
157.7829   | 1.15140    | 0.99988    | ALIVE !!!
157.7929   | 1.15147    | 0.99982    | ALIVE !!!
157.8029   | 1.15154    | 0.99999    | ALIVE !!!
157.8129   | 1.15162    | 0.99992    | ALIVE !!!
157.8229   | 1.15169    | 0.99983    | ALIVE !!!
157.8329   | 1.15176    | 0.99995    | ALIVE !!!
157.8429   | 1.15184    | 0.99965    | ALIVE !!!
157.8529   | 1.15191    | 0.99991    | ALIVE !!!
157.8629   | 1.15198    | 0.99994    | ALIVE !!!
157.8729   | 1.15205    | 0.99967    | ALIVE !!!
157.8829   | 1.15213    | 0.99919    | ALIVE !!!
157.8929   | 1.15220    | 0.99991    | ALIVE !!!
157.9029   | 1.15227    | 0.99990    | ALIVE !!!
157.9129   | 1.15235    | 0.99978    | ALIVE !!!
157.9229   | 1.15242    | 0.99991    | ALIVE !!!
157.9329   | 1.15249    | 0.99914    | ALIVE !!!
157.9429   | 1.15257    | 0.99953    | ALIVE !!!
157.9529   | 1.15264    | 0.99997    | ALIVE !!!
157.9629   | 1.15271    | 0.99993    | ALIVE !!!
157.9729   | 1.15278    | 0.99997    | ALIVE !!!
157.9829   | 1.15286    | 0.99993    | ALIVE !!!
157.9929   | 1.15293    | 0.99993    | ALIVE !!!
158.0029   | 1.15300    | 0.99988    | ALIVE !!!
158.0129   | 1.15308    | 0.99974    | ALIVE !!!
158.0229   | 1.15315    | 0.99997    | ALIVE !!!
158.0329   | 1.15322    | 0.99995    | ALIVE !!!
158.0429   | 1.15329    | 0.99986    | ALIVE !!!
158.0529   | 1.15337    | 0.99991    | ALIVE !!!
158.0629   | 1.15344    | 0.99993    | ALIVE !!!
158.0729   | 1.15351    | 0.99972    | ALIVE !!!
158.0829   | 1.15359    | 0.99980    | ALIVE !!!
158.0929   | 1.15366    | 0.99999    | ALIVE !!!
158.1029   | 1.15373    | 0.99998    | ALIVE !!!
158.1129   | 1.15381    | 0.99900    | ALIVE !!!
158.1229   | 1.15388    | 0.99994    | ALIVE !!!
158.1329   | 1.15395    | 0.99996    | ALIVE !!!
158.1429   | 1.15402    | 0.99932    | ALIVE !!!
158.1529   | 1.15410    | 1.00000    | ALIVE !!!
158.1629   | 1.15417    | 0.99999    | ALIVE !!!
158.1729   | 1.15424    | 0.99980    | ALIVE !!!
158.1829   | 1.15432    | 0.99997    | ALIVE !!!
158.1929   | 1.15439    | 0.99996    | ALIVE !!!
158.2029   | 1.15446    | 0.99992    | ALIVE !!!
158.2129   | 1.15454    | 0.99992    | ALIVE !!!
158.2229   | 1.15461    | 0.99997    | ALIVE !!!
158.2329   | 1.15468    | 0.99981    | ALIVE !!!
158.2429   | 1.15475    | 0.99996    | ALIVE !!!
158.2529   | 1.15483    | 0.99971    | ALIVE !!!
158.2629   | 1.15490    | 0.99958    | ALIVE !!!
158.2729   | 1.15497    | 0.99993    | ALIVE !!!
158.2829   | 1.15505    | 0.99991    | ALIVE !!!
158.2929   | 1.15512    | 0.99966    | ALIVE !!!
158.3029   | 1.15519    | 0.99981    | ALIVE !!!
158.3129   | 1.15527    | 0.99993    | ALIVE !!!
158.3229   | 1.15534    | 0.99995    | ALIVE !!!
158.3329   | 1.15541    | 0.99981    | ALIVE !!!
158.3429   | 1.15548    | 0.99991    | ALIVE !!!
158.3529   | 1.15556    | 0.99998    | ALIVE !!!
158.3629   | 1.15563    | 0.99989    | ALIVE !!!
158.3729   | 1.15570    | 0.99993    | ALIVE !!!
158.3829   | 1.15578    | 0.99996    | ALIVE !!!
158.3929   | 1.15585    | 0.99972    | ALIVE !!!
158.4029   | 1.15592    | 0.99988    | ALIVE !!!
158.4129   | 1.15599    | 0.99700    | ALIVE !!!
158.4229   | 1.15607    | 0.99994    | ALIVE !!!
158.4329   | 1.15614    | 0.99986    | ALIVE !!!
158.4429   | 1.15621    | 0.99994    | ALIVE !!!
158.4529   | 1.15629    | 1.00000    | ALIVE !!!
158.4629   | 1.15636    | 0.99985    | ALIVE !!!
158.4729   | 1.15643    | 0.99998    | ALIVE !!!
158.4829   | 1.15651    | 0.99998    | ALIVE !!!
158.4929   | 1.15658    | 0.99997    | ALIVE !!!
158.5029   | 1.15665    | 1.00000    | ALIVE !!!
158.5129   | 1.15672    | 0.99986    | ALIVE !!!
158.5229   | 1.15680    | 0.99989    | ALIVE !!!
158.5329   | 1.15687    | 1.00000    | ALIVE !!!
158.5429   | 1.15694    | 0.99997    | ALIVE !!!
158.5529   | 1.15702    | 0.99995    | ALIVE !!!
158.5629   | 1.15709    | 0.99992    | ALIVE !!!
158.5729   | 1.15716    | 0.99997    | ALIVE !!!
158.5829   | 1.15724    | 0.99967    | ALIVE !!!
158.5929   | 1.15731    | 0.99995    | ALIVE !!!
158.6029   | 1.15738    | 0.99996    | ALIVE !!!
158.6129   | 1.15745    | 0.99962    | ALIVE !!!
158.6229   | 1.15753    | 0.99991    | ALIVE !!!
158.6329   | 1.15760    | 0.99983    | ALIVE !!!
158.6429   | 1.15767    | 0.99875    | ALIVE !!!
158.6529   | 1.15775    | 0.99993    | ALIVE !!!
158.6629   | 1.15782    | 0.99965    | ALIVE !!!
158.6729   | 1.15789    | 0.99999    | ALIVE !!!
158.6829   | 1.15797    | 0.99995    | ALIVE !!!
158.6929   | 1.15804    | 0.99997    | ALIVE !!!
158.7029   | 1.15811    | 0.99989    | ALIVE !!!
158.7129   | 1.15818    | 0.99992    | ALIVE !!!
158.7229   | 1.15826    | 0.99976    | ALIVE !!!
158.7329   | 1.15833    | 0.99987    | ALIVE !!!
158.7429   | 1.15840    | 0.99991    | ALIVE !!!
158.7529   | 1.15848    | 0.99997    | ALIVE !!!
158.7629   | 1.15855    | 0.99993    | ALIVE !!!
158.7729   | 1.15862    | 0.99978    | ALIVE !!!
158.7829   | 1.15870    | 0.99999    | ALIVE !!!
158.7929   | 1.15877    | 0.99997    | ALIVE !!!
158.8029   | 1.15884    | 0.99996    | ALIVE !!!
158.8129   | 1.15891    | 0.99978    | ALIVE !!!
158.8229   | 1.15899    | 0.99960    | ALIVE !!!
158.8329   | 1.15906    | 0.99998    | ALIVE !!!
158.8429   | 1.15913    | 0.99973    | ALIVE !!!
158.8529   | 1.15921    | 0.99994    | ALIVE !!!
158.8629   | 1.15928    | 0.99992    | ALIVE !!!
158.8729   | 1.15935    | 1.00000    | ALIVE !!!
158.8829   | 1.15942    | 0.99990    | ALIVE !!!
158.8929   | 1.15950    | 0.99994    | ALIVE !!!
158.9029   | 1.15957    | 0.99804    | ALIVE !!!
158.9129   | 1.15964    | 0.99993    | ALIVE !!!
158.9229   | 1.15972    | 0.99974    | ALIVE !!!
158.9329   | 1.15979    | 0.99958    | ALIVE !!!
158.9429   | 1.15986    | 0.99993    | ALIVE !!!
158.9529   | 1.15994    | 0.99996    | ALIVE !!!
158.9629   | 1.16001    | 0.99946    | ALIVE !!!
158.9729   | 1.16008    | 0.99995    | ALIVE !!!
158.9829   | 1.16015    | 0.99989    | ALIVE !!!
158.9929   | 1.16023    | 0.99995    | ALIVE !!!
159.0030   | 1.16030    | 0.99987    | ALIVE !!!
159.0130   | 1.16037    | 0.99985    | ALIVE !!!
159.0230   | 1.16045    | 0.99818    | ALIVE !!!
159.0330   | 1.16052    | 0.99995    | ALIVE !!!
159.0430   | 1.16059    | 0.99992    | ALIVE !!!
159.0530   | 1.16067    | 0.99996    | ALIVE !!!
159.0630   | 1.16074    | 0.99997    | ALIVE !!!
159.0730   | 1.16081    | 0.99999    | ALIVE !!!
159.0830   | 1.16088    | 0.99957    | ALIVE !!!
159.0930   | 1.16096    | 0.99973    | ALIVE !!!
159.1030   | 1.16103    | 0.99992    | ALIVE !!!
159.1130   | 1.16110    | 0.99986    | ALIVE !!!
159.1230   | 1.16118    | 0.99952    | ALIVE !!!
159.1330   | 1.16125    | 0.99991    | ALIVE !!!
159.1430   | 1.16132    | 0.99995    | ALIVE !!!
159.1530   | 1.16140    | 0.99940    | ALIVE !!!
159.1630   | 1.16147    | 0.99996    | ALIVE !!!
159.1730   | 1.16154    | 0.99987    | ALIVE !!!
159.1830   | 1.16161    | 0.99994    | ALIVE !!!
159.1930   | 1.16169    | 0.99940    | ALIVE !!!
159.2030   | 1.16176    | 0.99981    | ALIVE !!!
159.2130   | 1.16183    | 0.99946    | ALIVE !!!
159.2230   | 1.16191    | 0.99998    | ALIVE !!!
159.2330   | 1.16198    | 0.99980    | ALIVE !!!
159.2430   | 1.16205    | 0.99981    | ALIVE !!!
159.2530   | 1.16213    | 0.99988    | ALIVE !!!
159.2630   | 1.16220    | 0.99990    | ALIVE !!!
159.2730   | 1.16227    | 0.99988    | ALIVE !!!
159.2830   | 1.16234    | 0.99994    | ALIVE !!!
159.2930   | 1.16242    | 0.99982    | ALIVE !!!
159.3030   | 1.16249    | 0.99973    | ALIVE !!!
159.3130   | 1.16256    | 0.99934    | ALIVE !!!
159.3230   | 1.16264    | 0.99997    | ALIVE !!!
159.3330   | 1.16271    | 0.99961    | ALIVE !!!
159.3430   | 1.16278    | 0.99979    | ALIVE !!!
159.3530   | 1.16285    | 0.99984    | ALIVE !!!
159.3630   | 1.16293    | 0.99926    | ALIVE !!!
159.3730   | 1.16300    | 0.99969    | ALIVE !!!
159.3830   | 1.16307    | 0.99895    | ALIVE !!!
159.3930   | 1.16315    | 0.99923    | ALIVE !!!
159.4030   | 1.16322    | 0.99946    | ALIVE !!!
159.4130   | 1.16329    | 0.99973    | ALIVE !!!
159.4230   | 1.16337    | 0.99993    | ALIVE !!!
159.4330   | 1.16344    | 0.99996    | ALIVE !!!
159.4430   | 1.16351    | 0.99996    | ALIVE !!!
159.4530   | 1.16358    | 0.99996    | ALIVE !!!
159.4630   | 1.16366    | 0.99997    | ALIVE !!!
159.4730   | 1.16373    | 0.99994    | ALIVE !!!
159.4830   | 1.16380    | 1.00000    | ALIVE !!!
159.4930   | 1.16388    | 0.99994    | ALIVE !!!
159.5030   | 1.16395    | 0.99994    | ALIVE !!!
159.5130   | 1.16402    | 0.99970    | ALIVE !!!
159.5230   | 1.16410    | 0.99997    | ALIVE !!!
159.5330   | 1.16417    | 1.00000    | ALIVE !!!
159.5430   | 1.16424    | 0.99988    | ALIVE !!!
159.5530   | 1.16431    | 0.99982    | ALIVE !!!
159.5630   | 1.16439    | 0.99994    | ALIVE !!!
159.5730   | 1.16446    | 0.99994    | ALIVE !!!
159.5830   | 1.16453    | 0.99999    | ALIVE !!!
159.5930   | 1.16461    | 0.99999    | ALIVE !!!
159.6030   | 1.16468    | 0.99996    | ALIVE !!!
159.6130   | 1.16475    | 0.99989    | ALIVE !!!
159.6230   | 1.16483    | 0.99972    | ALIVE !!!
159.6330   | 1.16490    | 0.99966    | ALIVE !!!
159.6430   | 1.16497    | 0.99972    | ALIVE !!!
159.6530   | 1.16504    | 0.99988    | ALIVE !!!
159.6630   | 1.16512    | 0.99977    | ALIVE !!!
159.6730   | 1.16519    | 0.99997    | ALIVE !!!
159.6830   | 1.16526    | 0.99977    | ALIVE !!!
159.6930   | 1.16534    | 0.99981    | ALIVE !!!
159.7030   | 1.16541    | 0.99990    | ALIVE !!!
159.7130   | 1.16548    | 0.99994    | ALIVE !!!
159.7230   | 1.16555    | 0.99978    | ALIVE !!!
159.7330   | 1.16563    | 0.99996    | ALIVE !!!
159.7430   | 1.16570    | 0.99981    | ALIVE !!!
159.7530   | 1.16577    | 0.99981    | ALIVE !!!
159.7630   | 1.16585    | 0.99981    | ALIVE !!!
159.7730   | 1.16592    | 0.99703    | ALIVE !!!
159.7830   | 1.16599    | 0.99902    | ALIVE !!!
159.7930   | 1.16607    | 0.99996    | ALIVE !!!
159.8030   | 1.16614    | 0.99990    | ALIVE !!!
159.8130   | 1.16621    | 0.99988    | ALIVE !!!
159.8230   | 1.16628    | 0.99988    | ALIVE !!!
159.8330   | 1.16636    | 0.99997    | ALIVE !!!
159.8430   | 1.16643    | 0.99998    | ALIVE !!!
159.8530   | 1.16650    | 0.99967    | ALIVE !!!
159.8630   | 1.16658    | 0.99994    | ALIVE !!!
159.8730   | 1.16665    | 0.99757    | ALIVE !!!
159.8830   | 1.16672    | 0.99971    | ALIVE !!!
159.8930   | 1.16680    | 0.99995    | ALIVE !!!
159.9030   | 1.16687    | 0.99740    | ALIVE !!!
159.9130   | 1.16694    | 0.99984    | ALIVE !!!
159.9230   | 1.16701    | 0.99892    | ALIVE !!!
159.9330   | 1.16709    | 0.98946    | ALIVE !!!
159.9430   | 1.16716    | 0.98770    | ALIVE !!!
159.9530   | 1.16723    | 0.99996    | ALIVE !!!
159.9630   | 1.16731    | 0.99932    | ALIVE !!!
159.9730   | 1.16738    | 0.99990    | ALIVE !!!
159.9830   | 1.16745    | 0.99906    | ALIVE !!!
159.9930   | 1.16753    | 0.99703    | ALIVE !!!
160.0030   | 1.16760    | 0.99993    | ALIVE !!!
160.0130   | 1.16767    | 0.99983    | ALIVE !!!
160.0230   | 1.16774    | 0.99993    | ALIVE !!!
160.0330   | 1.16782    | 0.99829    | ALIVE !!!
160.0430   | 1.16789    | 0.99992    | ALIVE !!!
160.0530   | 1.16796    | 0.99996    | ALIVE !!!
160.0630   | 1.16804    | 0.99962    | ALIVE !!!
160.0730   | 1.16811    | 0.99993    | ALIVE !!!
160.0830   | 1.16818    | 0.99987    | ALIVE !!!
160.0930   | 1.16826    | 0.99993    | ALIVE !!!
160.1030   | 1.16833    | 0.99992    | ALIVE !!!
160.1130   | 1.16840    | 0.99974    | ALIVE !!!
160.1230   | 1.16847    | 0.99979    | ALIVE !!!
160.1330   | 1.16855    | 0.99999    | ALIVE !!!
160.1430   | 1.16862    | 0.99993    | ALIVE !!!
160.1530   | 1.16869    | 0.99997    | ALIVE !!!
160.1630   | 1.16877    | 0.99997    | ALIVE !!!
160.1730   | 1.16884    | 0.99996    | ALIVE !!!
160.1830   | 1.16891    | 0.99976    | ALIVE !!!
160.1930   | 1.16898    | 0.99998    | ALIVE !!!
160.2030   | 1.16906    | 0.99994    | ALIVE !!!
160.2130   | 1.16913    | 0.99992    | ALIVE !!!
160.2230   | 1.16920    | 0.99992    | ALIVE !!!
160.2330   | 1.16928    | 0.99996    | ALIVE !!!
160.2430   | 1.16935    | 0.99998    | ALIVE !!!
160.2530   | 1.16942    | 0.99996    | ALIVE !!!
160.2630   | 1.16950    | 0.99992    | ALIVE !!!
160.2730   | 1.16957    | 0.99984    | ALIVE !!!
160.2830   | 1.16964    | 0.99983    | ALIVE !!!
160.2930   | 1.16971    | 0.99987    | ALIVE !!!
160.3030   | 1.16979    | 0.99974    | ALIVE !!!
160.3130   | 1.16986    | 0.99941    | ALIVE !!!
160.3230   | 1.16993    | 0.99990    | ALIVE !!!
160.3330   | 1.17001    | 0.99996    | ALIVE !!!
160.3430   | 1.17008    | 0.99999    | ALIVE !!!
160.3530   | 1.17015    | 0.99998    | ALIVE !!!
160.3630   | 1.17023    | 0.99995    | ALIVE !!!
160.3730   | 1.17030    | 0.99998    | ALIVE !!!
160.3830   | 1.17037    | 0.99991    | ALIVE !!!
160.3930   | 1.17044    | 0.99995    | ALIVE !!!
160.4030   | 1.17052    | 0.99998    | ALIVE !!!
160.4130   | 1.17059    | 0.99999    | ALIVE !!!
160.4230   | 1.17066    | 1.00000    | ALIVE !!!
160.4330   | 1.17074    | 0.99999    | ALIVE !!!
160.4430   | 1.17081    | 0.99997    | ALIVE !!!
160.4530   | 1.17088    | 0.99994    | ALIVE !!!
160.4630   | 1.17096    | 0.99990    | ALIVE !!!
160.4730   | 1.17103    | 0.99992    | ALIVE !!!
160.4830   | 1.17110    | 0.99979    | ALIVE !!!
160.4930   | 1.17117    | 0.99999    | ALIVE !!!
160.5030   | 1.17125    | 0.99963    | ALIVE !!!
160.5130   | 1.17132    | 0.99996    | ALIVE !!!
160.5230   | 1.17139    | 0.99976    | ALIVE !!!
160.5330   | 1.17147    | 0.99977    | ALIVE !!!
160.5430   | 1.17154    | 0.99977    | ALIVE !!!
160.5530   | 1.17161    | 0.99969    | ALIVE !!!
160.5630   | 1.17169    | 1.00000    | ALIVE !!!
160.5730   | 1.17176    | 0.99993    | ALIVE !!!
160.5830   | 1.17183    | 0.99988    | ALIVE !!!
160.5930   | 1.17190    | 0.99985    | ALIVE !!!
160.6030   | 1.17198    | 0.99980    | ALIVE !!!
160.6130   | 1.17205    | 0.99988    | ALIVE !!!
160.6230   | 1.17212    | 0.99985    | ALIVE !!!
160.6330   | 1.17220    | 0.99849    | ALIVE !!!
160.6430   | 1.17227    | 1.00000    | ALIVE !!!
160.6530   | 1.17234    | 0.99906    | ALIVE !!!
160.6630   | 1.17241    | 0.99994    | ALIVE !!!
160.6730   | 1.17249    | 0.99952    | ALIVE !!!
160.6830   | 1.17256    | 0.99989    | ALIVE !!!
160.6930   | 1.17263    | 0.99999    | ALIVE !!!
160.7030   | 1.17271    | 0.99988    | ALIVE !!!
160.7130   | 1.17278    | 1.00000    | ALIVE !!!
160.7230   | 1.17285    | 0.99988    | ALIVE !!!
160.7330   | 1.17293    | 0.99931    | ALIVE !!!
160.7430   | 1.17300    | 0.99995    | ALIVE !!!
160.7530   | 1.17307    | 0.99998    | ALIVE !!!
160.7630   | 1.17314    | 0.99975    | ALIVE !!!
160.7730   | 1.17322    | 0.99990    | ALIVE !!!
160.7830   | 1.17329    | 0.99999    | ALIVE !!!
160.7930   | 1.17336    | 0.99997    | ALIVE !!!
160.8030   | 1.17344    | 0.99973    | ALIVE !!!
160.8130   | 1.17351    | 0.99998    | ALIVE !!!
160.8230   | 1.17358    | 0.99993    | ALIVE !!!
160.8330   | 1.17366    | 0.99981    | ALIVE !!!
160.8430   | 1.17373    | 0.99999    | ALIVE !!!
160.8530   | 1.17380    | 0.99984    | ALIVE !!!
160.8630   | 1.17387    | 0.99985    | ALIVE !!!
160.8730   | 1.17395    | 0.99983    | ALIVE !!!
160.8830   | 1.17402    | 0.99999    | ALIVE !!!
160.8930   | 1.17409    | 0.99983    | ALIVE !!!
160.9030   | 1.17417    | 0.99997    | ALIVE !!!
160.9130   | 1.17424    | 0.99988    | ALIVE !!!
160.9230   | 1.17431    | 0.99990    | ALIVE !!!
160.9330   | 1.17439    | 0.99967    | ALIVE !!!
160.9430   | 1.17446    | 0.99970    | ALIVE !!!
160.9530   | 1.17453    | 0.99978    | ALIVE !!!
160.9630   | 1.17460    | 0.99992    | ALIVE !!!
160.9730   | 1.17468    | 0.99974    | ALIVE !!!
160.9830   | 1.17475    | 1.00000    | ALIVE !!!
160.9930   | 1.17482    | 0.99979    | ALIVE !!!
161.0031   | 1.17490    | 0.99993    | ALIVE !!!
161.0131   | 1.17497    | 0.99983    | ALIVE !!!
161.0231   | 1.17504    | 0.99993    | ALIVE !!!
161.0331   | 1.17511    | 0.99986    | ALIVE !!!
161.0431   | 1.17519    | 0.99988    | ALIVE !!!
161.0531   | 1.17526    | 0.99998    | ALIVE !!!
161.0631   | 1.17533    | 0.99990    | ALIVE !!!
161.0731   | 1.17541    | 0.99993    | ALIVE !!!
161.0831   | 1.17548    | 0.99991    | ALIVE !!!
161.0931   | 1.17555    | 0.99991    | ALIVE !!!
161.1031   | 1.17563    | 0.99991    | ALIVE !!!
161.1131   | 1.17570    | 0.99994    | ALIVE !!!
161.1231   | 1.17577    | 0.99991    | ALIVE !!!
161.1331   | 1.17584    | 0.99999    | ALIVE !!!
161.1431   | 1.17592    | 0.99990    | ALIVE !!!
161.1531   | 1.17599    | 0.99998    | ALIVE !!!
161.1631   | 1.17606    | 0.99989    | ALIVE !!!
161.1731   | 1.17614    | 0.99997    | ALIVE !!!
161.1831   | 1.17621    | 0.99986    | ALIVE !!!
161.1931   | 1.17628    | 0.99984    | ALIVE !!!
161.2031   | 1.17636    | 0.99990    | ALIVE !!!
161.2131   | 1.17643    | 0.99998    | ALIVE !!!
161.2231   | 1.17650    | 0.99979    | ALIVE !!!
161.2331   | 1.17657    | 0.99998    | ALIVE !!!
161.2431   | 1.17665    | 0.99978    | ALIVE !!!
161.2531   | 1.17672    | 0.99979    | ALIVE !!!
161.2631   | 1.17679    | 0.99992    | ALIVE !!!
161.2731   | 1.17687    | 1.00000    | ALIVE !!!
161.2831   | 1.17694    | 0.99999    | ALIVE !!!
161.2931   | 1.17701    | 0.99975    | ALIVE !!!
161.3031   | 1.17709    | 0.99955    | ALIVE !!!
161.3131   | 1.17716    | 0.99951    | ALIVE !!!
161.3231   | 1.17723    | 0.99977    | ALIVE !!!
161.3331   | 1.17730    | 0.99943    | ALIVE !!!
161.3431   | 1.17738    | 0.99998    | ALIVE !!!
161.3531   | 1.17745    | 0.99987    | ALIVE !!!
161.3631   | 1.17752    | 0.99982    | ALIVE !!!
161.3731   | 1.17760    | 0.99986    | ALIVE !!!
161.3831   | 1.17767    | 0.99997    | ALIVE !!!
161.3931   | 1.17774    | 0.99997    | ALIVE !!!
161.4031   | 1.17782    | 0.99996    | ALIVE !!!
161.4131   | 1.17789    | 0.99989    | ALIVE !!!
161.4231   | 1.17796    | 0.99987    | ALIVE !!!
161.4331   | 1.17803    | 0.99992    | ALIVE !!!
161.4431   | 1.17811    | 0.99999    | ALIVE !!!
161.4531   | 1.17818    | 0.99991    | ALIVE !!!
161.4631   | 1.17825    | 0.99992    | ALIVE !!!
161.4731   | 1.17833    | 0.99967    | ALIVE !!!
161.4831   | 1.17840    | 0.99991    | ALIVE !!!
161.4931   | 1.17847    | 0.99996    | ALIVE !!!
161.5031   | 1.17854    | 0.99987    | ALIVE !!!
161.5131   | 1.17862    | 0.99998    | ALIVE !!!
161.5231   | 1.17869    | 0.99969    | ALIVE !!!
161.5331   | 1.17876    | 0.99987    | ALIVE !!!
161.5431   | 1.17884    | 0.99988    | ALIVE !!!
161.5531   | 1.17891    | 0.99976    | ALIVE !!!
161.5631   | 1.17898    | 0.99962    | ALIVE !!!
161.5731   | 1.17906    | 0.99985    | ALIVE !!!
161.5831   | 1.17913    | 0.99996    | ALIVE !!!
161.5931   | 1.17920    | 0.99987    | ALIVE !!!
161.6031   | 1.17927    | 0.99996    | ALIVE !!!
161.6131   | 1.17935    | 0.99987    | ALIVE !!!
161.6231   | 1.17942    | 0.99996    | ALIVE !!!
161.6331   | 1.17949    | 0.99992    | ALIVE !!!
161.6431   | 1.17957    | 0.99994    | ALIVE !!!
161.6531   | 1.17964    | 0.99974    | ALIVE !!!
161.6631   | 1.17971    | 0.99993    | ALIVE !!!
161.6731   | 1.17979    | 0.99985    | ALIVE !!!
161.6831   | 1.17986    | 0.99993    | ALIVE !!!
161.6931   | 1.17993    | 0.99998    | ALIVE !!!
161.7031   | 1.18000    | 0.99975    | ALIVE !!!
161.7131   | 1.18008    | 0.99996    | ALIVE !!!
161.7231   | 1.18015    | 0.99991    | ALIVE !!!
161.7331   | 1.18022    | 0.99993    | ALIVE !!!
161.7431   | 1.18030    | 0.99997    | ALIVE !!!
